,Id,Интересы,Организация работы,Обмен информацией и коммуникации,Организация собственной работы и поддержание необходимого уровня работоспособности,Обучение и развитие подчиненных,Подготовка и реализация управленческих решений,Выполнение административных функций,Обеспечение должного уровня мотивации подчиненных,Оценка и контроль работы подчиненных,Форсайтное мышление,Управление старт-ап проектами,Управление проектами,Инновации в экономике,Корпоративное управление,PR,Предпринимательское мышление,Развитие агломераций,Навыки публичных выступлений,Управление персоналом,Управление образовательными проектами,Управление компетенциями,Стратегическое мышление,Финансы,Антикризисное управление,Схематизация,Открытое мышление,Системное видение,Командная работа,Построение отношений,Нацеленность на достижения,Лидерские качества,Модерация рабочих групп,Проведение игропрактических мероприятий,Разработка игропрактических форматов
12792,03d4a78f9b902f0703a6e007e6cc5509,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12793,afb98dd31250baf90f58ef403fd22438,"Инвестиции, Образование, Корпоративное управление, Управление персоналом, Стратегическое управление",0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12794,bb729cf027cf24e6374762385b3fd6d0,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12795,342d15be64f2106d5f3d7617799baf29,"Строительство, Частный бизнес, Исследования и разработки, Инновации и модернизация, Управление рисками, Инвестиции, Промышленность, Стратегическое управление, Финансы",0,3,0,0,2,0,0,0,9,0,1,6,2,0,1,0,1,0,0,0,2,0,1,0,2,2,0,1,0,1,0,0,0
12796,2e2700365f153779b06ad5e1f5ef30db,"Инвестиции, Инновации и модернизация",2,2,0,2,4,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,2,2,0,0,1,1,0,0,0,1,1,0,0
12797,9adea28fbbb7f5c2268161abc5a1ce22,,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12798,9186c72526b07f0142be86daf64ce3b9,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12799,4ada18f27014811e3b4c11c3dfcb0862,,0,0,0,0,0,0,0,0,1,0,0,2,0,0,7,0,0,0,0,0,5,0,4,0,4,0,0,3,0,0,0,0,0
12800,5dff2062550301860cc516c8f36d5265,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12801,1e3c9dd6220de73b591e39cbd28fc82b,,0,10,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12802,f5544727df798896e02d6d24894e1ace,,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12803,1213dcbf846c0242f53f823a5b7a4bd4,,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12804,2118edcf796d0f46281da222014f62c6,"Частный бизнес, Образование, Промышленность, Исследования и разработки, Инновации и модернизация",0,1,0,0,1,0,0,0,0,1,0,2,0,1,1,0,2,0,0,0,1,4,1,0,0,0,1,1,1,1,0,0,0
12805,00d441908d5e578a2d545b4086c85353,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
12806,53cd2dc325f52c16d58e9c4feabd6a12,"Частный бизнес, Безопасность, Инновации и модернизация",1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12807,f1d06060ba94b54f0a02674db395ff28,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12808,5087b2a271ac990a7b42c34050f45354,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12809,8e5888ae472145506510c257bdeceb78,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12810,ac190a3296b39f440eee55b7c12ce2c0,Финансы,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12811,41976dee87b1c255892e5e0a3dcf45c4,,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12812,635583ae77b1f49af7092c993c7180f9,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12813,3d71b70650278270331ba9718c4cfb09,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
12814,c99c1df78e7f6e82fc2971d71b8d9c28,"Журналистика, Строительство, Частный бизнес, Социальная защита, Здравоохранение, Дошкольное образование/детский отдых, Социальное предпринимательство, Корпоративное управление, Промышленность, Управление персоналом, Военное дело, Юриспруденция, Безопасность, Стратегическое управление, Управление рисками, Финансы, Политика, Сельское хозяйство, Искусство, Инвестиции, Образование, Исследования и разработки, Инновации и модернизация, Государственное управление, Реклама и маркетинг",0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12815,85f9a194a3f49f8c9eb2457e40585e03,Образование,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
12816,3d9f6fd8a0d424ff6b0dc856019c9797,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12817,527ff76f4676a1e4a8984cea12736dc3,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12818,3676ad05bc0494b94ceab4452e2b326a,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12819,81fa4530f3008b6b7eae43a2516f21cf,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12820,022afbbd85a668b64771d76cdcb2ae62,"Частный бизнес, Образование, Управление персоналом, Исследования и разработки, Инновации и модернизация, Управление рисками",0,1,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
12821,a439a0e6643063803fc99cd32f0f332e,"Корпоративное управление, Финансы, Инвестиции, Стратегическое управление, Частный бизнес, Промышленность, Исследования и разработки, Инновации и модернизация",2,2,0,0,0,0,0,0,6,0,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12822,c7362778924dd9cf33dd0aab1c60b592,,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12823,01b08741dd0c423224d015f02a29ab81,Образование,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
12824,62f910a5852e95f90613be729562eb90,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12825,d97161b2359145d36eb22b2673a24501,,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
12826,b87aa0ffad83b7af11c833d6338ff153,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12827,a6c3114cb86224d6fadc8327382f287e,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12828,2d5abf35f9c528f8747fe1a62db85a55,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12829,32cff73c5aef5b0a139a96bdb7c05563,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12830,867670e8d9de33e3b6521533f3a5a8b0,,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,1,2,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0
12831,5993e41d47e74c0ed725da6fb9294230,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12832,aaafeb8e200d9ca4da1eecdd40eb8c8a,,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
12833,9e491fcc59b258207c7300a0e5eee41a,"Частный бизнес, Инвестиции, Корпоративное управление, Стратегическое управление",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12834,e95e4db551c6c47b0e2b86b5da1a48c4,Образование,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
12835,d6d6478fdde17a98b92ad87785a170f9,,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12836,6948fc5a1e17bb4624d70a089b6cacf2,,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
12837,503bb93b991503668ca6e23ab292b59d,,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12838,515c29aac23e8328a7f5c6772b7e9d4d,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12839,64fce62d5eecf4c60b2064e9d138e1d4,"Строительство, Образование, Исследования и разработки, Безопасность, Стратегическое управление, Инновации и модернизация",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,0,0,2,0,0,0
12840,11920392fd5d38e0653b7b2257e4fdb6,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12841,e68b3aca59af836d431cb6f0ec052545,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
12842,1dbbd58b94bd8b6b1ed5bc7ee226c987,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12843,2bfe6aa92821125bd2dcc599ff6d6c63,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12844,82a98ee093a6a153a70c4860b32f665a,,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12845,a679e12d4a9cff8413613a56a340a5f7,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
12846,825b320be41dbf2e7136dcde4482e78e,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12847,6df5401dcbd471dd09d36b807bbd7509,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
12848,0be59c85e841dd637ed162983f8c0c07,,6,2,1,0,1,0,0,0,2,3,5,0,3,0,7,0,1,0,1,0,2,0,0,0,2,1,1,1,0,1,0,1,1
12849,472acb66a64e384839f6e17fdf8c35f2,,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12850,9b7cb605911cc03bf2e04df60dfc616f,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12851,4fc77aa637f109be0bad47a715c4c93b,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12852,37fdf163d6a04ea240e1ad1e0b40bab5,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12853,4100e60801fc90d6e8dab5922da7ef31,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
12854,b724692d12c6b3a05d96039b0d0ac0df,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
12855,ffeffd6a98ac0490e989d60297c389e6,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
12856,8379227327823a057a0746196b1c81d6,"Исследования и разработки, Государственное управление",2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12857,6a41e4e6e8ffd650a5ae6762a75b9ed6,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12858,47a53fdd987731a3596a43b2c5b5b880,,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
12859,b5ee0c95f96f57c85e3b2e6319ab8bef,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12860,b65fe14447ee366b321dc07ed9121d3b,"Частный бизнес, Исследования и разработки, Стратегическое управление, Инновации и модернизация, Финансы, Промышленность, Корпоративное управление",0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12861,379c8cb73f3f1b99483c68d661951a85,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12862,eb146111f82d94a6a59a45b8b7e8df36,"Исследования и разработки, Стратегическое управление, Инновации и модернизация, Реклама и маркетинг",1,5,0,0,0,0,0,0,6,0,1,2,0,0,1,0,2,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0
12863,d6a8b7c412e320cfbd2f27ffd397ce50,,1,3,0,0,5,0,0,0,0,0,0,0,1,0,5,0,0,0,0,4,2,0,0,5,0,0,0,0,0,0,0,0,0
12864,b96d8b536f1b0e8fa538b4fb95654953,"Строительство, Инвестиции, Исследования и разработки, Инновации и модернизация, Управление рисками, Сельское хозяйство",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12865,5695e28fe0e3fda14d7c6f6bd712eaa6,"Управление персоналом, Стратегическое управление, Частный бизнес, Образование",3,2,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,2,0,0,0,0,2,2,0,0,1,0,0,0
12866,72f0882cd93d650a3d8cec64ced186ff,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
12867,1d55d78960c126a8465bb80bd71428ac,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
12868,47eacdd2e7afabb6658fbdb8933290ba,,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12869,5dabcf074524ced7afad8bb1cb21b45c,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12870,f10133ce6de7be94bb8fa258bc89d8ef,"Исследования и разработки, Строительство, Дошкольное образование/детский отдых, Инновации и модернизация, Реклама и маркетинг, Искусство",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12871,97599e44eee30b92061f457b61b91f6f,,3,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12872,c7cc401f2011b36ea77a0ce0dd27d1cc,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12873,70c7a7743344edcb8fdf9a7fd9496ff0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12874,6bc4b9c9af6579cf2e8f1947cc585922,,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
12875,97c37043a29475bf9737b25db8d655dc,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12876,7eb7320e65e5832ae39ae8aec9b2038f,"Частный бизнес, Реклама и маркетинг, Искусство",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12877,f7ca050871f8996bd4a21ff7402c0dee,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
12878,cf45841106c4cee369a5a6feb4787da1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
12879,334b89f995fc276b3c7c0418e6592c63,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12880,edb2b860cd498d3cb44ee8cfc214c1af,,0,10,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12881,05811fe6248dc59d195474ceefedb02b,,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12882,760427a449b8e8a3cfbc268781d7bacf,"Здравоохранение, Инвестиции, Инновации и модернизация",2,2,0,0,0,0,0,0,1,8,1,15,0,0,3,0,7,0,0,0,2,0,0,0,0,0,1,0,1,1,0,0,0
12883,8df2b70c109c32d783f8cb899df7898f,Образование,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
12884,d9349bc5487fa0df0e1ccd981308199d,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
12885,028693128aab8a3405794e93492d5688,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12886,a9923832febd9bb8ca48e1294b557bbc,,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12887,e007cfe374671c6044c23a5d4d050079,,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12888,40fbeae9fb7fba541d4056643806955d,,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12889,5e1807a74477bafd3dea01af96339f0a,"Строительство, Социальное предпринимательство, Образование, Стратегическое управление, Государственное управление, Сельское хозяйство",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12890,dde21964b0549c1974316c46edf4aff1,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12891,74db5438777495f3324acd841b17ae3a,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12892,3c6cf522f8951fef319c234ee9ef7ea3,"Инвестиции, Образование, Инновации и модернизация",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12893,a3fd3ad738346b67716f9d799d199929,"Образование, Корпоративное управление, Исследования и разработки, Инновации и модернизация, Управление рисками, Промышленность",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
12894,bd3735d75ccd41131d6007713cf9ea5c,,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12895,85681128ad7f7edf67308b194424947d,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12896,6eeadaa0a073005b289bace8f366e90e,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12897,6ad34b81b4daac97dd1cdaecff3c1881,,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12898,87487da50e2042ab6156693412f7f1ab,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12899,f95405ea6cc65f07e489b0329758c69d,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12900,5651cb30106c5546a1dd353ab88a04b8,,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12901,d47cd1175c84993bdf60278e1074147a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12902,9c8994c5511515af9822bc1a5b6d02c9,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12903,007c13b8437e1d45c89296eeb83aff00,,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12904,d5303e5b851919d0e37de3dd5fb824e8,,0,1,1,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,0,2,0,1,0,0,0,0,0
12905,fb7e26545651fc45fbd75cd106ead6fa,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12906,29f87dab8fc87f9ef7976a4959e33e44,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
12907,35756abeaf70cf9746ff25e0b6624138,,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12908,b5248d2e7448526a296f31cfbc0680bc,,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12909,4947b0e058f5948bb77d56df23f4a07d,,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
12910,72356a03cccb08e5c9c0b741e913f1b5,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12911,402572b71afc148884036b86281e21d0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
12912,35ba21723e454fbdd56f2548247290f5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12913,bd161eaa7012a0a7e1d41d92798f676f,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12914,c79a9dd2ef4ba8619e0b4625004069c9,,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12915,d9ba472c30a30019a6df22b04c73f0d5,,0,1,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0
12916,4b70a7bf6c09acfe6c768415c8ae829c,"Частный бизнес, Образование, Корпоративное управление, Управление персоналом, Исследования и разработки, Стратегическое управление, Инновации и модернизация",1,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
12917,f97523d0fc7d5a0820f314ead155005e,"Частный бизнес, Социальная защита, Исследования и разработки, Стратегическое управление, Государственное управление, Дошкольное образование/детский отдых, Социальное предпринимательство, Образование, Инновации и модернизация",3,2,0,0,2,0,0,0,2,0,0,0,3,0,1,0,0,0,2,0,1,0,0,0,2,0,0,0,1,1,0,4,3
12918,a71bad325bd632748560b8139a0ddc0e,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
12919,c605490f4ca8c405410a2e4c114aac7c,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12920,d0038082a1c66913e2b069ee4968acc1,,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
12921,325f86acecced13e411d5f035ceaac0b,,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12922,bb5f17bddf3075d04898e0b72360b1bc,,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
12923,24ae31aa8ca9030c98119026953a4a9d,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12924,6844f26b6246fe90e8b437fbd7c283d8,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12925,7b65170e87db844b15c8744659f4e082,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
12926,974ca3e7432aa6eff2c52c357ac27e22,"Промышленность, Стратегическое управление, Инновации и модернизация",2,10,0,0,0,0,0,0,3,0,6,5,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2,0,0,0,0
